date,date_start,date_end,date_middle,sample_size,leader_party,leader_name,satisfaction_leader,total,male,female,age_18_34,age_35_54,age_55,class_abc1,class_c2de,class_f,region_dublin,region_leinster,region_munster,region_connacht_ulster,area_urban,area_rural,const_seats_3,const_seats_4,const_seats_5,voting_vote,voting_prob_vote,voting_undecided,voting_not_vote,future_fianna_fail,future_fine_gael,future_labour,future_greens,future_sinn_fein,future_ind_oth,future_dont_know,past_fianna_fail,past_fine_gael,past_labour,past_greens,past_sinn_fein,past_ind_oth,past_dont_know
2019-09-17,2019-09-05,2019-09-17,2019-09-11,929,Fianna Fáil,Micheál Martin,Satisfied,1555,800,755,345,569,641,694,735,126,407,355,457,336,963,593,352,724,479,1459,249,54,32,570,385,44,35,138,119,264,NA,NA,NA,NA,NA,NA,NA
2019-09-17,2019-09-05,2019-09-17,2019-09-11,929,Fianna Fáil,Micheál Martin,Dissatisfied,1327,639,688,378,537,413,480,783,64,434,421,274,199,941,387,299,484,544,1132,226,63,104,116,200,2,52,379,217,361,NA,NA,NA,NA,NA,NA,NA
2019-09-17,2019-09-05,2019-09-17,2019-09-11,929,Fianna Fáil,Micheál Martin,No opinion,463,197,266,212,177,75,207,223,33,134,134,146,50,310,153,84,237,142,333,83,33,72,47,97,14,11,49,54,191,NA,NA,NA,NA,NA,NA,NA
2019-09-17,2019-09-05,2019-09-17,2019-09-11,929,Sinn Féin,Mary Lou McDonald,Satisfied,1261,618,643,355,476,430,519,656,85,394,343,291,233,822,438,315,525,420,1207,219,15,27,265,255,30,5,412,118,176,NA,NA,NA,NA,NA,NA,NA
2019-09-17,2019-09-05,2019-09-17,2019-09-11,929,Sinn Féin,Mary Lou McDonald,Dissatisfied,1466,731,735,335,588,544,606,757,103,433,389,394,251,976,490,290,610,566,1267,209,73,99,365,320,23,66,105,198,390,NA,NA,NA,NA,NA,NA,NA
2019-09-17,2019-09-05,2019-09-17,2019-09-11,929,Sinn Féin,Mary Lou McDonald,No opinion,619,288,331,245,219,155,257,328,34,148,178,192,101,415,204,129,309,180,451,129,62,82,104,107,7,26,49,75,250,NA,NA,NA,NA,NA,NA,NA
2019-11-12,2019-11-01,2019-11-12,2019-11-06,923,Fine Gael,Leo Varadkar,Satisfied,1447,666,781,420,498,529,738,603,105,474,341,388,243,1000,447,329,637,481,1318,219,57,39,222,558,67,51,105,136,307,NA,NA,NA,NA,NA,NA,NA
2019-11-12,2019-11-01,2019-11-12,2019-11-06,923,Fine Gael,Leo Varadkar,Dissatisfied,1540,812,728,374,638,528,557,901,83,415,455,395,275,983,557,347,595,598,1318,257,62,102,294,90,49,41,347,361,357,NA,NA,NA,NA,NA,NA,NA
2019-11-12,2019-11-01,2019-11-12,2019-11-06,923,Fine Gael,Leo Varadkar,No opinion,364,145,219,159,126,79,142,196,26,61,107,120,76,207,157,88,171,105,241,48,44,44,42,32,24,10,24,37,195,NA,NA,NA,NA,NA,NA,NA
2019-11-12,2019-11-01,2019-11-12,2019-11-06,923,Labour,Brendan Howlin,Satisfied,1299,650,649,365,471,464,601,613,85,410,292,365,232,930,369,261,530,509,1193,115,27,47,195,418,122,35,111,140,279,NA,NA,NA,NA,NA,NA,NA
2019-11-12,2019-11-01,2019-11-12,2019-11-06,923,Labour,Brendan Howlin,Dissatisfied,1476,730,746,354,613,509,571,805,100,413,448,367,249,911,565,378,548,549,1231,307,86,92,277,176,9,47,308,316,343,NA,NA,NA,NA,NA,NA,NA
2019-11-12,2019-11-01,2019-11-12,2019-11-06,923,Labour,Brendan Howlin,No opinion,576,243,333,235,177,164,265,282,29,128,164,172,113,350,227,125,326,125,452,102,51,46,86,87,9,21,57,79,238,NA,NA,NA,NA,NA,NA,NA
2019-11-12,2019-11-01,2019-11-12,2019-11-06,923,Fianna Fáil,Micheál Martin,Satisfied,1488,737,751,363,514,610,696,690,102,447,345,391,305,992,496,334,663,491,1392,170,28,36,455,377,74,29,98,156,299,NA,NA,NA,NA,NA,NA,NA
2019-11-12,2019-11-01,2019-11-12,2019-11-06,923,Fianna Fáil,Micheál Martin,Dissatisfied,1441,712,729,373,619,449,548,811,82,378,442,400,221,935,506,340,536,565,1180,283,83,100,75,214,56,47,354,320,375,NA,NA,NA,NA,NA,NA,NA
2019-11-12,2019-11-01,2019-11-12,2019-11-06,923,Fianna Fáil,Micheál Martin,No opinion,423,174,249,217,128,77,193,199,31,125,116,112,69,264,159,90,205,127,304,71,53,49,28,91,11,26,24,58,186,NA,NA,NA,NA,NA,NA,NA
2019-11-12,2019-11-01,2019-11-12,2019-11-06,923,Sinn Féin,Mary Lou McDonald,Satisfied,1234,635,600,403,508,323,549,621,65,381,302,307,244,876,358,228,508,498,1140,193,24,41,182,258,63,21,372,151,187,NA,NA,NA,NA,NA,NA,NA
2019-11-12,2019-11-01,2019-11-12,2019-11-06,923,Sinn Féin,Mary Lou McDonald,Dissatisfied,1564,764,800,284,581,699,614,828,122,387,433,463,281,939,625,426,608,530,1314,247,82,95,302,343,63,48,86,296,427,NA,NA,NA,NA,NA,NA,NA
2019-11-12,2019-11-01,2019-11-12,2019-11-06,923,Sinn Féin,Mary Lou McDonald,No opinion,553,224,329,267,172,115,274,252,27,182,168,133,69,375,178,110,288,155,422,84,58,49,75,79,14,33,19,87,245,NA,NA,NA,NA,NA,NA,NA
2019-12-17,2019-12-05,2019-12-17,2019-12-11,934,Fine Gael,Leo Varadkar,Satisfied,1260,664,596,352,458,450,639,550,71,465,304,279,212,905,354,262,635,363,1175,178,34,28,218,515,33,61,110,84,238,NA,NA,NA,NA,NA,NA,NA
2019-12-17,2019-12-05,2019-12-17,2019-12-11,934,Fine Gael,Leo Varadkar,Dissatisfied,1739,815,924,429,699,612,673,972,94,397,509,544,290,1041,698,350,669,721,1446,282,101,175,373,82,58,53,408,264,502,NA,NA,NA,NA,NA,NA,NA
2019-12-17,2019-12-05,2019-12-17,2019-12-11,934,Fine Gael,Leo Varadkar,No opinion,344,172,172,152,118,74,122,178,43,80,72,112,79,224,120,68,173,103,211,55,37,79,46,26,6,8,38,17,204,NA,NA,NA,NA,NA,NA,NA
2019-12-17,2019-12-05,2019-12-17,2019-12-11,934,Labour,Brendan Howlin,Satisfied,1217,578,638,298,494,424,590,566,60,320,275,353,269,858,359,241,634,341,1110,168,20,54,288,322,67,36,90,124,289,NA,NA,NA,NA,NA,NA,NA
2019-12-17,2019-12-05,2019-12-17,2019-12-11,934,Labour,Brendan Howlin,Dissatisfied,1553,810,743,419,580,554,567,889,98,497,420,423,213,977,577,310,568,676,1279,265,106,161,258,191,19,61,387,197,441,NA,NA,NA,NA,NA,NA,NA
2019-12-17,2019-12-05,2019-12-17,2019-12-11,934,Labour,Brendan Howlin,No opinion,573,263,311,216,201,157,278,246,50,124,190,160,100,337,237,130,274,170,443,83,45,67,91,110,12,25,78,44,214,NA,NA,NA,NA,NA,NA,NA
2019-12-17,2019-12-05,2019-12-17,2019-12-11,934,Fianna Fáil,Micheál Martin,Satisfied,1508,769,740,338,553,617,691,702,115,422,363,402,322,1036,472,298,820,390,1385,198,28,68,510,362,31,60,137,117,292,NA,NA,NA,NA,NA,NA,NA
2019-12-17,2019-12-05,2019-12-17,2019-12-11,934,Fianna Fáil,Micheál Martin,Dissatisfied,1415,698,717,405,569,442,557,801,57,420,389,411,195,872,543,295,470,650,1146,240,105,157,92,177,55,47,370,202,472,NA,NA,NA,NA,NA,NA,NA
2019-12-17,2019-12-05,2019-12-17,2019-12-11,934,Fianna Fáil,Micheál Martin,No opinion,420,185,235,191,153,76,186,198,36,100,133,123,64,263,157,87,186,148,301,78,38,57,36,83,11,15,48,46,180,NA,NA,NA,NA,NA,NA,NA
2019-12-17,2019-12-05,2019-12-17,2019-12-11,934,Sinn Féin,Mary Lou McDonald,Satisfied,1307,664,643,405,508,393,525,706,77,311,314,414,268,906,401,243,614,450,1168,244,49,64,195,197,26,29,470,129,260,NA,NA,NA,NA,NA,NA,NA
2019-12-17,2019-12-05,2019-12-17,2019-12-11,934,Sinn Féin,Mary Lou McDonald,Dissatisfied,1552,780,772,348,576,628,688,774,91,537,390,403,222,996,556,312,676,564,1287,190,93,158,351,351,49,73,67,198,462,NA,NA,NA,NA,NA,NA,NA
2019-12-17,2019-12-05,2019-12-17,2019-12-11,934,Sinn Féin,Mary Lou McDonald,No opinion,484,208,276,180,190,114,222,221,41,94,180,118,92,269,215,126,186,173,378,81,30,61,92,74,22,19,18,38,222,NA,NA,NA,NA,NA,NA,NA
2020-01-19,2020-01-02,2020-01-14,2020-01-08,923,Fine Gael,Leo Varadkar,Satisfied,1165,577,588,363,406,396,606,488,70,353,298,292,222,761,404,281,504,380,1053,225,65,33,224,396,37,36,123,104,245,NA,NA,NA,NA,NA,NA,NA
2020-01-19,2020-01-02,2020-01-14,2020-01-08,923,Fine Gael,Leo Varadkar,Dissatisfied,1743,872,872,361,743,639,648,966,129,505,520,444,275,1120,624,449,661,633,1523,356,111,94,425,64,29,54,398,320,453,NA,NA,NA,NA,NA,NA,NA
2020-01-19,2020-01-02,2020-01-14,2020-01-08,923,Fine Gael,Leo Varadkar,No opinion,393,191,202,178,117,97,173,213,7,82,95,134,82,269,124,74,184,135,240,40,63,77,37,18,NA,25,42,30,241,NA,NA,NA,NA,NA,NA,NA
2020-01-19,2020-01-02,2020-01-14,2020-01-08,923,Labour,Brendan Howlin,Satisfied,1252,614,638,314,461,476,597,566,89,313,354,356,229,780,473,273,542,437,1157,195,42,42,296,268,56,47,161,147,277,NA,NA,NA,NA,NA,NA,NA
2020-01-19,2020-01-02,2020-01-14,2020-01-08,923,Labour,Brendan Howlin,Dissatisfied,1471,764,707,363,570,539,520,862,90,519,366,363,223,995,476,396,553,523,1206,337,143,103,294,148,10,30,315,248,427,NA,NA,NA,NA,NA,NA,NA
2020-01-19,2020-01-02,2020-01-14,2020-01-08,923,Labour,Brendan Howlin,No opinion,578,262,316,225,234,118,311,239,28,107,192,151,127,375,203,135,254,189,453,90,54,57,98,62,1,37,87,58,236,NA,NA,NA,NA,NA,NA,NA
2020-01-19,2020-01-02,2020-01-14,2020-01-08,923,Fianna Fáil,Micheál Martin,Satisfied,1520,755,765,374,552,595,675,719,126,370,375,474,301,949,570,337,703,480,1409,227,51,48,566,264,32,39,174,137,308,NA,NA,NA,NA,NA,NA,NA
2020-01-19,2020-01-02,2020-01-14,2020-01-08,923,Fianna Fáil,Micheál Martin,Dissatisfied,1357,706,651,334,568,455,542,748,67,474,373,312,198,906,451,351,473,532,1094,304,137,107,92,160,28,55,331,261,430,NA,NA,NA,NA,NA,NA,NA
2020-01-19,2020-01-02,2020-01-14,2020-01-08,923,Fianna Fáil,Micheál Martin,No opinion,425,179,246,195,147,83,211,200,14,95,165,84,80,294,131,116,172,136,312,90,51,49,28,54,6,21,57,56,202,NA,NA,NA,NA,NA,NA,NA
2020-01-19,2020-01-02,2020-01-14,2020-01-08,923,Sinn Féin,Mary Lou McDonald,Satisfied,1309,650,659,372,522,415,542,697,70,344,320,381,264,839,470,207,605,497,1161,221,77,54,219,184,28,39,469,115,255,NA,NA,NA,NA,NA,NA,NA
2020-01-19,2020-01-02,2020-01-14,2020-01-08,923,Sinn Féin,Mary Lou McDonald,Dissatisfied,1483,778,705,303,585,595,597,767,120,468,370,404,241,953,530,439,552,492,1268,294,108,90,403,217,34,60,61,274,435,NA,NA,NA,NA,NA,NA,NA
2020-01-19,2020-01-02,2020-01-14,2020-01-08,923,Sinn Féin,Mary Lou McDonald,No opinion,509,212,297,227,159,123,289,203,18,127,222,85,75,357,152,158,192,159,387,107,54,60,65,77,4,16,32,65,250,NA,NA,NA,NA,NA,NA,NA
2020-03-02,2020-02-17,2020-02-25,2020-02-21,917,Fine Gael,Leo Varadkar,Satisfied,920,441,479,211,327,382,426,437,57,268,246,208,198,626,294,149,435,336,850,59,35,29,161,374,18,56,121,76,112,154,382,34,45,113,92,99
2020-03-02,2020-02-17,2020-02-25,2020-02-21,917,Fine Gael,Leo Varadkar,Dissatisfied,2139,1083,1056,523,860,756,836,1158,146,554,615,620,349,1362,777,307,911,921,1952,214,71,73,324,97,52,60,1023,346,237,374,112,71,55,988,315,224
2020-03-02,2020-02-17,2020-02-25,2020-02-21,917,Fine Gael,Leo Varadkar,No opinion,351,136,215,151,117,83,199,132,20,115,71,101,63,218,133,77,158,116,276,40,34,37,47,8,5,16,108,57,111,58,11,5,12,94,72,99
2020-03-02,2020-02-17,2020-02-25,2020-02-21,917,Labour,Brendan Howlin,Satisfied,1035,480,555,219,353,463,474,521,41,305,195,282,254,734,302,81,570,384,965,79,33,38,274,200,56,35,224,96,150,317,215,86,22,237,59,100
2020-03-02,2020-02-17,2020-02-25,2020-02-21,917,Labour,Brendan Howlin,Dissatisfied,1956,1010,946,520,783,653,771,1040,145,548,594,540,274,1245,711,201,794,962,1770,206,66,78,222,189,21,58,927,321,217,257,221,36,54,881,316,192
2020-03-02,2020-02-17,2020-02-25,2020-02-21,917,Labour,Brendan Howlin,No opinion,550,234,317,180,218,152,273,232,46,121,180,144,105,313,238,77,253,220,463,39,46,28,58,108,1,43,150,81,110,65,108,4,33,138,85,116
2020-03-02,2020-02-17,2020-02-25,2020-02-21,917,Fianna Fáil,Micheál Martin,Satisfied,1103,530,573,250,367,486,482,562,59,318,239,326,220,718,385,119,569,416,1008,87,47,44,432,165,21,56,208,99,123,459,168,42,25,201,80,129
2020-03-02,2020-02-17,2020-02-25,2020-02-21,917,Fianna Fáil,Micheál Martin,Dissatisfied,2135,1072,1063,548,886,701,889,1088,158,576,619,579,360,1389,746,207,915,1014,1939,225,72,80,102,261,54,69,1024,357,269,156,301,71,71,993,333,210
2020-03-02,2020-02-17,2020-02-25,2020-02-21,917,Fianna Fáil,Micheál Martin,No opinion,304,122,182,121,101,81,147,143,14,80,110,61,53,184,120,33,134,137,252,13,26,21,20,71,4,12,70,42,85,24,76,14,12,62,47,69
2020-03-02,2020-02-17,2020-02-25,2020-02-21,917,Sinn Féin,Mary Lou McDonald,Satisfied,1873,912,962,521,714,639,747,1014,112,500,589,421,364,1268,606,176,799,898,1743,176,61,59,164,176,23,36,1132,174,167,217,182,52,33,1057,160,172
2020-03-02,2020-02-17,2020-02-25,2020-02-21,917,Sinn Féin,Mary Lou McDonald,Dissatisfied,1355,674,680,297,525,532,614,645,96,376,313,453,213,835,520,139,676,540,1217,111,51,52,335,274,51,73,140,260,221,368,310,68,51,170,239,150
2020-03-02,2020-02-17,2020-02-25,2020-02-21,917,Sinn Féin,Mary Lou McDonald,No opinion,314,138,175,101,115,98,156,135,23,99,67,92,57,189,125,43,142,128,238,37,33,33,54,47,4,27,29,63,90,53,53,7,25,29,62,85
2020-03-14,2020-02-27,2020-03-10,2020-03-04,912,Fianna Fáil,Micheál Martin,Satisfied,1312,638,673,301,413,597,541,681,89,340,308,328,335,849,462,204,599,509,1264,159,10,29,458,261,29,31,283,127,122,445,290,38,27,271,139,100
2020-03-14,2020-02-27,2020-03-10,2020-03-04,912,Fianna Fáil,Micheál Martin,Dissatisfied,1884,948,936,517,810,557,798,976,110,518,565,525,276,1226,658,238,749,897,1671,207,76,122,72,246,37,98,951,250,230,99,266,63,96,890,216,254
2020-03-14,2020-02-27,2020-03-10,2020-03-04,912,Fianna Fáil,Micheál Martin,No opinion,365,160,204,129,143,93,185,147,32,146,116,72,30,231,134,45,209,110,281,58,14,41,23,87,NA,14,63,60,117,24,89,2,24,58,55,112
2020-03-14,2020-02-27,2020-03-10,2020-03-04,912,Fine Gael,Leo Varadkar,Satisfied,1051,505,546,244,312,494,556,435,60,348,233,222,247,729,322,120,486,445,1006,128,18,20,174,445,26,74,124,107,99,180,441,37,69,121,98,103
2020-03-14,2020-02-27,2020-03-10,2020-03-04,912,Fine Gael,Leo Varadkar,Dissatisfied,2067,1056,1012,542,916,610,797,1132,138,541,650,553,323,1320,747,314,843,910,1889,250,49,115,313,96,37,59,1086,253,223,316,136,45,71,1002,249,248
2020-03-14,2020-02-27,2020-03-10,2020-03-04,912,Fine Gael,Leo Varadkar,No opinion,309,121,188,126,87,97,114,170,25,78,69,115,48,171,138,35,169,105,200,31,30,50,44,31,NA,6,37,61,129,47,25,3,NA,41,65,128
2020-03-14,2020-02-27,2020-03-10,2020-03-04,912,Sinn Féin,Mary Lou McDonald,Satisfied,1915,886,1029,604,717,594,751,1059,105,529,457,513,416,1289,626,206,895,814,1815,270,44,43,190,215,10,40,1127,193,140,214,250,40,43,1031,192,146
2020-03-14,2020-02-27,2020-03-10,2020-03-04,912,Sinn Féin,Mary Lou McDonald,Dissatisfied,1248,629,619,227,502,519,590,578,80,381,369,326,172,810,438,227,453,568,1090,104,37,105,295,314,43,72,129,179,216,273,325,46,60,138,171,234
2020-03-14,2020-02-27,2020-03-10,2020-03-04,912,Sinn Féin,Mary Lou McDonald,No opinion,398,232,166,117,147,134,184,167,46,95,163,86,54,207,191,54,209,135,310,49,19,44,68,67,13,32,41,65,113,82,71,17,44,49,47,87
2020-03-14,2020-02-27,2020-03-10,2020-03-04,912,Green Party,Eamon Ryan,Satisfied,1567,712,855,389,505,673,792,681,94,485,345,401,335,1057,510,197,737,633,1504,214,15,30,306,363,27,126,457,159,129,316,385,39,101,440,161,125
2020-03-14,2020-02-27,2020-03-10,2020-03-04,912,Green Party,Eamon Ryan,Dissatisfied,1345,715,629,345,600,400,503,761,80,396,373,377,198,865,480,219,513,612,1150,116,62,118,169,142,25,10,593,199,208,171,161,45,26,564,154,224
2020-03-14,2020-02-27,2020-03-10,2020-03-04,912,Green Party,Eamon Ryan,No opinion,649,320,329,214,261,174,230,362,57,123,271,147,108,384,265,71,306,272,562,94,23,44,78,90,15,8,247,79,132,81,99,20,20,215,95,119
2020-03-14,2020-02-27,2020-03-10,2020-03-04,912,Labour,Brendan Howlin,Satisfied,1113,467,646,260,325,528,514,565,34,388,132,335,258,803,310,118,589,406,1057,128,9,29,245,262,45,41,270,151,99,240,291,71,44,242,116,109
2020-03-14,2020-02-27,2020-03-10,2020-03-04,912,Labour,Brendan Howlin,Dissatisfied,1919,1032,887,511,831,578,771,1008,140,527,638,463,291,1214,705,327,724,868,1710,219,67,124,239,228,20,73,896,228,235,252,247,30,71,862,232,226
2020-03-14,2020-02-27,2020-03-10,2020-03-04,912,Labour,Brendan Howlin,No opinion,529,248,280,177,210,142,240,232,57,90,219,127,92,290,239,42,244,242,449,77,24,39,69,105,1,29,130,59,135,76,108,2,33,115,62,132
2020-08-02,2020-07-17,2020-07-28,2020-07-22,921,Fianna Fáil,Micheál Martin,Satisfied,1601,760,841,400,573,629,680,785,136,383,408,458,352,937,664,237,699,665,1461,189,81,13,450,395,25,60,288,103,281,483,404,14,76,292,121,210
2020-08-02,2020-07-17,2020-07-28,2020-07-22,921,Fianna Fáil,Micheál Martin,Dissatisfied,1531,738,793,413,614,504,617,827,87,436,473,413,208,1037,495,212,651,669,1371,272,67,38,66,297,17,43,656,170,282,128,289,9,62,616,195,232
2020-08-02,2020-07-17,2020-07-28,2020-07-22,921,Fianna Fáil,Micheál Martin,No opinion,487,267,220,165,189,133,261,218,8,202,103,101,82,386,101,79,257,151,437,44,21,17,34,118,15,42,110,42,127,40,108,18,44,120,49,109
2020-08-02,2020-07-17,2020-07-28,2020-07-22,921,Fine Gael,Leo Varadkar,Satisfied,2209,1051,1158,522,830,858,974,1067,168,618,640,520,431,1404,805,260,904,1045,2073,247,72,9,436,751,40,88,416,154,325,493,676,32,114,400,215,280
2020-08-02,2020-07-17,2020-07-28,2020-07-22,921,Fine Gael,Leo Varadkar,Dissatisfied,847,431,416,250,332,265,311,489,47,258,218,232,139,555,292,159,385,303,719,155,54,37,62,21,3,12,437,108,204,93,43,6,19,442,85,159
2020-08-02,2020-07-17,2020-07-28,2020-07-22,921,Fine Gael,Leo Varadkar,No opinion,428,217,211,169,162,96,215,206,7,107,89,184,48,312,115,89,258,81,354,84,35,20,32,7,12,40,162,40,135,36,21,3,48,168,46,105
2020-08-02,2020-07-17,2020-07-28,2020-07-22,921,Sinn Féin,Mary Lou McDonald,Satisfied,2051,982,1068,567,800,683,833,1107,111,567,523,638,323,1346,705,283,958,811,1864,286,107,15,239,407,32,51,905,146,271,270,383,16,80,853,215,234
2020-08-02,2020-07-17,2020-07-28,2020-07-22,921,Sinn Féin,Mary Lou McDonald,Dissatisfied,1077,530,547,241,373,463,493,494,89,310,336,196,236,695,381,172,415,490,988,122,28,38,243,283,21,61,94,114,260,288,312,24,60,114,95,184
2020-08-02,2020-07-17,2020-07-28,2020-07-22,921,Sinn Féin,Mary Lou McDonald,No opinion,492,253,239,169,203,120,232,229,31,144,126,138,84,318,174,73,235,184,417,97,33,16,68,119,4,33,55,54,159,93,106,2,43,62,55,132
2020-08-02,2020-07-17,2020-07-28,2020-07-22,921,Green Party,Eamon Ryan,Satisfied,1500,667,832,394,518,588,641,728,131,422,323,403,352,955,545,179,649,672,1365,143,75,7,310,417,35,104,301,109,225,324,389,27,118,289,119,232
2020-08-02,2020-07-17,2020-07-28,2020-07-22,921,Green Party,Eamon Ryan,Dissatisfied,1540,818,723,410,619,511,646,816,78,432,488,395,225,1001,539,264,642,635,1384,247,68,43,163,274,15,30,569,169,321,223,305,12,46,557,190,208
2020-08-02,2020-07-17,2020-07-28,2020-07-22,921,Green Party,Eamon Ryan,No opinion,580,281,299,175,238,167,271,287,21,167,174,174,65,403,177,85,316,178,521,115,24,18,77,119,7,12,184,37,144,104,106,2,18,183,56,110
2020-08-02,2020-07-17,2020-07-28,2020-07-22,921,Labour,Alan Kelly,Satisfied,1758,865,894,391,676,691,735,904,119,434,451,504,369,1150,609,226,800,732,1599,242,93,15,300,485,49,77,411,134,303,353,476,31,85,365,173,276
2020-08-02,2020-07-17,2020-07-28,2020-07-22,921,Labour,Alan Kelly,Dissatisfied,1159,612,547,341,438,379,502,583,74,386,313,291,169,752,407,193,444,523,1038,131,43,36,156,170,3,47,445,125,214,173,184,6,63,460,124,150
2020-08-02,2020-07-17,2020-07-28,2020-07-22,921,Labour,Alan Kelly,No opinion,702,289,413,246,261,195,321,343,38,201,220,176,105,458,245,110,363,230,632,133,32,18,94,155,5,21,198,56,173,125,141,5,35,204,68,125
2020-09-20,2020-09-03,2020-09-15,2020-09-09,900,Fianna Fáil,Micheál Martin,Satisfied,1194,648,546,338,374,482,505,574,115,331,259,379,226,722,472,183,568,443,1087,183,58,31,280,350,10,43,209,54,249,283,337,18,43,193,51,270
2020-09-20,2020-09-03,2020-09-15,2020-09-09,900,Fianna Fáil,Micheál Martin,Dissatisfied,1981,920,1060,480,822,679,845,1035,101,544,629,514,293,1333,648,199,887,894,1724,355,115,119,127,465,27,51,758,173,380,193,508,45,48,700,194,294
2020-09-20,2020-09-03,2020-09-15,2020-09-09,900,Fianna Fáil,Micheál Martin,No opinion,249,105,145,98,86,66,128,114,7,60,55,74,60,189,60,49,112,88,167,31,40,32,9,49,4,10,43,9,126,13,53,11,17,43,18,96
2020-09-20,2020-09-03,2020-09-15,2020-09-09,900,Fine Gael,Leo Varadkar,Satisfied,1989,950,1038,429,787,773,909,933,147,530,599,499,360,1211,777,256,851,881,1849,304,77,46,315,783,28,37,399,94,334,323,769,53,51,396,124,271
2020-09-20,2020-09-03,2020-09-15,2020-09-09,900,Fine Gael,Leo Varadkar,Dissatisfied,1076,562,513,352,358,365,429,586,61,336,264,327,149,757,319,124,502,449,931,195,68,64,78,67,13,51,547,115,204,115,83,8,43,493,125,208
2020-09-20,2020-09-03,2020-09-15,2020-09-09,900,Fine Gael,Leo Varadkar,No opinion,360,161,200,135,137,88,140,205,15,69,80,141,70,276,84,52,214,95,197,69,68,72,23,13,NA,16,63,28,216,28,30,8,21,66,28,179
2020-09-20,2020-09-03,2020-09-15,2020-09-09,900,Sinn Féin,Mary Lou McDonald,Satisfied,1851,939,913,547,680,625,729,1004,118,463,502,598,289,1138,714,236,845,770,1672,282,103,65,217,344,16,51,813,101,311,255,340,47,45,729,123,312
2020-09-20,2020-09-03,2020-09-15,2020-09-09,900,Sinn Féin,Mary Lou McDonald,Dissatisfied,1151,544,607,211,465,475,545,509,97,351,319,263,218,783,368,146,537,468,1006,216,65,61,147,420,24,36,147,108,269,182,434,23,41,158,112,200
2020-09-20,2020-09-03,2020-09-15,2020-09-09,900,Sinn Féin,Mary Lou McDonald,No opinion,422,190,232,159,138,126,205,210,8,121,122,107,73,324,98,50,185,187,301,70,44,57,52,100,2,17,49,28,174,52,123,3,22,48,27,148
2020-09-20,2020-09-03,2020-09-15,2020-09-09,900,Green Party,Eamon Ryan,Satisfied,1230,615,615,321,478,432,584,541,105,343,294,367,226,720,511,202,596,433,1154,190,52,13,204,418,NA,92,227,61,229,220,405,18,81,198,73,235
2020-09-20,2020-09-03,2020-09-15,2020-09-09,900,Green Party,Eamon Ryan,Dissatisfied,1600,805,795,420,585,595,643,868,90,427,471,445,257,1102,498,159,708,734,1361,285,104,119,130,302,34,8,668,130,328,194,334,29,14,632,142,256
2020-09-20,2020-09-03,2020-09-15,2020-09-09,900,Green Party,Eamon Ryan,No opinion,594,253,341,176,220,198,252,314,28,165,178,155,96,422,172,72,264,258,463,94,57,51,82,144,7,5,114,45,197,75,157,25,13,106,48,169
2020-09-20,2020-09-03,2020-09-15,2020-09-09,900,Labour,Alan Kelly,Satisfied,1564,834,730,355,609,601,689,760,115,371,447,486,261,885,679,217,710,637,1444,246,78,31,235,500,30,66,332,100,302,280,495,50,65,246,124,304
2020-09-20,2020-09-03,2020-09-15,2020-09-09,900,Labour,Alan Kelly,Dissatisfied,1239,592,647,356,429,454,504,652,83,396,306,340,197,905,334,130,569,541,1041,222,86,95,92,238,8,27,534,87,254,124,266,15,22,548,77,187
2020-09-20,2020-09-03,2020-09-15,2020-09-09,900,Labour,Alan Kelly,No opinion,621,247,374,205,245,171,285,311,25,168,190,141,121,454,167,85,288,247,493,101,49,56,89,127,3,11,143,49,198,85,136,9,21,141,61,168
2020-10-18,2020-10-01,2020-10-13,2020-10-07,900,Fianna Fáil,Micheál Martin,Satisfied,1226,637,589,328,380,518,512,647,67,359,360,357,149,895,331,100,673,453,1129,185,68,24,364,307,47,73,140,53,241,408,259,43,74,176,63,202
2020-10-18,2020-10-01,2020-10-13,2020-10-07,900,Fianna Fáil,Micheál Martin,Dissatisfied,2049,956,1093,513,879,657,923,994,131,564,544,530,411,1260,789,357,767,924,1818,295,83,122,100,506,45,50,751,197,400,234,459,42,69,677,228,340
2020-10-18,2020-10-01,2020-10-13,2020-10-07,900,Fianna Fáil,Micheál Martin,No opinion,240,116,123,124,73,42,84,131,25,77,49,72,42,157,82,51,126,63,173,45,15,34,25,20,7,9,48,18,112,33,24,7,7,52,NA,116
2020-10-18,2020-10-01,2020-10-13,2020-10-07,900,Fine Gael,Leo Varadkar,Satisfied,2111,965,1146,519,744,848,991,973,147,547,642,552,371,1397,714,307,952,852,1961,311,79,57,368,746,55,82,349,122,390,438,680,50,99,360,126,358
2020-10-18,2020-10-01,2020-10-13,2020-10-07,900,Fine Gael,Leo Varadkar,Dissatisfied,1099,579,520,301,482,316,413,623,63,326,262,322,189,694,405,162,452,486,952,175,70,67,91,67,28,47,532,128,206,170,48,35,36,467,132,210
2020-10-18,2020-10-01,2020-10-13,2020-10-07,900,Fine Gael,Leo Varadkar,No opinion,304,165,139,145,106,53,116,176,13,127,49,85,43,222,82,40,162,101,206,39,18,55,31,20,16,4,59,18,157,30,38,10,8,62,12,146
